file	Id	frame	slice	v7	v3	v1	r7	r3	r1	esed	r_esed
22_slice004_frame014-image.png	22	14	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice004_frame015-image.png	22	15	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice004_frame016-image.png	22	16	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice004_frame017-image.png	22	17	4	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE
22_slice004_frame018-image.png	22	18	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice004_frame019-image.png	22	19	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice004_frame020-image.png	22	20	4	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice004_frame021-image.png	22	21	4	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice004_frame022-image.png	22	22	4	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice004_frame023-image.png	22	23	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
22_slice004_frame024-image.png	22	24	4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice005_frame000-image.png	22	0	5	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE
22_slice005_frame001-image.png	22	1	5	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE
22_slice005_frame002-image.png	22	2	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice005_frame003-image.png	22	3	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice005_frame004-image.png	22	4	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice005_frame005-image.png	22	5	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice005_frame006-image.png	22	6	5	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
22_slice005_frame007-image.png	22	7	5	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
22_slice005_frame008-image.png	22	8	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice005_frame009-image.png	22	9	5	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE
22_slice005_frame010-image.png	22	10	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice005_frame011-image.png	22	11	5	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice005_frame012-image.png	22	12	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice005_frame013-image.png	22	13	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice005_frame014-image.png	22	14	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice005_frame015-image.png	22	15	5	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE
22_slice005_frame016-image.png	22	16	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice005_frame017-image.png	22	17	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice005_frame018-image.png	22	18	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice005_frame019-image.png	22	19	5	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE
22_slice005_frame020-image.png	22	20	5	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
22_slice005_frame021-image.png	22	21	5	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE
22_slice005_frame022-image.png	22	22	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice005_frame023-image.png	22	23	5	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE
22_slice005_frame024-image.png	22	24	5	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice006_frame000-image.png	22	0	6	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice006_frame001-image.png	22	1	6	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice006_frame002-image.png	22	2	6	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice006_frame003-image.png	22	3	6	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice006_frame004-image.png	22	4	6	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice006_frame005-image.png	22	5	6	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice006_frame006-image.png	22	6	6	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice006_frame007-image.png	22	7	6	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE
22_slice006_frame008-image.png	22	8	6	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice006_frame009-image.png	22	9	6	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
22_slice006_frame010-image.png	22	10	6	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
22_slice006_frame011-image.png	22	11	6	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice006_frame012-image.png	22	12	6	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice006_frame013-image.png	22	13	6	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice006_frame014-image.png	22	14	6	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE
22_slice006_frame015-image.png	22	15	6	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
22_slice006_frame016-image.png	22	16	6	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice006_frame017-image.png	22	17	6	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice006_frame018-image.png	22	18	6	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
22_slice006_frame019-image.png	22	19	6	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice006_frame020-image.png	22	20	6	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice006_frame021-image.png	22	21	6	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice006_frame022-image.png	22	22	6	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice006_frame023-image.png	22	23	6	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
22_slice006_frame024-image.png	22	24	6	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice007_frame000-image.png	22	0	7	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
22_slice007_frame001-image.png	22	1	7	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice007_frame002-image.png	22	2	7	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
22_slice007_frame003-image.png	22	3	7	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice007_frame004-image.png	22	4	7	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice007_frame005-image.png	22	5	7	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE
22_slice007_frame006-image.png	22	6	7	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
22_slice007_frame007-image.png	22	7	7	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
22_slice007_frame008-image.png	22	8	7	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
22_slice007_frame009-image.png	22	9	7	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE
22_slice007_frame010-image.png	22	10	7	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
22_slice007_frame011-image.png	22	11	7	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice007_frame012-image.png	22	12	7	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice007_frame013-image.png	22	13	7	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice007_frame014-image.png	22	14	7	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
22_slice007_frame015-image.png	22	15	7	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
22_slice007_frame016-image.png	22	16	7	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE
22_slice007_frame017-image.png	22	17	7	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
22_slice007_frame018-image.png	22	18	7	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice007_frame019-image.png	22	19	7	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice007_frame020-image.png	22	20	7	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice007_frame021-image.png	22	21	7	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice007_frame022-image.png	22	22	7	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice007_frame023-image.png	22	23	7	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
22_slice007_frame024-image.png	22	24	7	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice008_frame000-image.png	22	0	8	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice008_frame001-image.png	22	1	8	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice008_frame002-image.png	22	2	8	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE
22_slice008_frame003-image.png	22	3	8	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice008_frame004-image.png	22	4	8	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice008_frame005-image.png	22	5	8	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
22_slice008_frame006-image.png	22	6	8	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice008_frame007-image.png	22	7	8	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice008_frame008-image.png	22	8	8	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice008_frame009-image.png	22	9	8	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
22_slice008_frame010-image.png	22	10	8	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
22_slice008_frame011-image.png	22	11	8	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice008_frame012-image.png	22	12	8	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice008_frame013-image.png	22	13	8	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice008_frame014-image.png	22	14	8	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice008_frame015-image.png	22	15	8	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice008_frame016-image.png	22	16	8	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice008_frame017-image.png	22	17	8	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice008_frame018-image.png	22	18	8	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE
22_slice008_frame019-image.png	22	19	8	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice008_frame020-image.png	22	20	8	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice008_frame021-image.png	22	21	8	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice008_frame022-image.png	22	22	8	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice008_frame023-image.png	22	23	8	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
22_slice008_frame024-image.png	22	24	8	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice009_frame000-image.png	22	0	9	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice009_frame001-image.png	22	1	9	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice009_frame002-image.png	22	2	9	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice009_frame003-image.png	22	3	9	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice009_frame004-image.png	22	4	9	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice009_frame005-image.png	22	5	9	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice009_frame006-image.png	22	6	9	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice009_frame007-image.png	22	7	9	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice009_frame008-image.png	22	8	9	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice009_frame009-image.png	22	9	9	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
22_slice009_frame010-image.png	22	10	9	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice009_frame011-image.png	22	11	9	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
22_slice009_frame012-image.png	22	12	9	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice009_frame013-image.png	22	13	9	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice009_frame014-image.png	22	14	9	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
22_slice009_frame015-image.png	22	15	9	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice009_frame016-image.png	22	16	9	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice009_frame017-image.png	22	17	9	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
22_slice009_frame018-image.png	22	18	9	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice009_frame019-image.png	22	19	9	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice009_frame020-image.png	22	20	9	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice009_frame021-image.png	22	21	9	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE
22_slice009_frame022-image.png	22	22	9	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice009_frame023-image.png	22	23	9	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
22_slice009_frame024-image.png	22	24	9	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice010_frame000-image.png	22	0	10	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
22_slice010_frame001-image.png	22	1	10	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice010_frame002-image.png	22	2	10	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice010_frame003-image.png	22	3	10	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice010_frame004-image.png	22	4	10	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice010_frame005-image.png	22	5	10	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice010_frame006-image.png	22	6	10	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice010_frame007-image.png	22	7	10	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice010_frame008-image.png	22	8	10	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice010_frame009-image.png	22	9	10	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
22_slice010_frame010-image.png	22	10	10	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
22_slice010_frame011-image.png	22	11	10	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice010_frame012-image.png	22	12	10	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE
22_slice010_frame013-image.png	22	13	10	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice010_frame014-image.png	22	14	10	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice010_frame015-image.png	22	15	10	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice010_frame016-image.png	22	16	10	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice010_frame017-image.png	22	17	10	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice010_frame018-image.png	22	18	10	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice010_frame019-image.png	22	19	10	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice010_frame020-image.png	22	20	10	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
22_slice010_frame021-image.png	22	21	10	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice010_frame022-image.png	22	22	10	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice010_frame023-image.png	22	23	10	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
22_slice010_frame024-image.png	22	24	10	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
22_slice011_frame000-image.png	22	0	11	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice011_frame001-image.png	22	1	11	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice011_frame002-image.png	22	2	11	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice011_frame003-image.png	22	3	11	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
22_slice011_frame004-image.png	22	4	11	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE
22_slice011_frame005-image.png	22	5	11	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice011_frame006-image.png	22	6	11	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE
22_slice011_frame007-image.png	22	7	11	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice011_frame008-image.png	22	8	11	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice011_frame009-image.png	22	9	11	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE
22_slice011_frame010-image.png	22	10	11	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice011_frame011-image.png	22	11	11	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice011_frame012-image.png	22	12	11	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
22_slice011_frame013-image.png	22	13	11	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice011_frame014-image.png	22	14	11	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice011_frame015-image.png	22	15	11	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice011_frame016-image.png	22	16	11	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
22_slice011_frame017-image.png	22	17	11	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice011_frame018-image.png	22	18	11	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice011_frame019-image.png	22	19	11	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice011_frame020-image.png	22	20	11	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice011_frame021-image.png	22	21	11	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
22_slice011_frame022-image.png	22	22	11	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice011_frame023-image.png	22	23	11	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
22_slice011_frame024-image.png	22	24	11	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
22_slice012_frame000-image.png	22	0	12	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice012_frame001-image.png	22	1	12	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice012_frame002-image.png	22	2	12	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice012_frame003-image.png	22	3	12	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice012_frame004-image.png	22	4	12	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice012_frame005-image.png	22	5	12	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE
22_slice012_frame006-image.png	22	6	12	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice012_frame007-image.png	22	7	12	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice012_frame008-image.png	22	8	12	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
22_slice012_frame009-image.png	22	9	12	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE
22_slice012_frame010-image.png	22	10	12	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice012_frame011-image.png	22	11	12	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice012_frame012-image.png	22	12	12	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice012_frame013-image.png	22	13	12	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice012_frame014-image.png	22	14	12	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice012_frame015-image.png	22	15	12	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE
22_slice012_frame016-image.png	22	16	12	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice012_frame017-image.png	22	17	12	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice012_frame018-image.png	22	18	12	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice012_frame019-image.png	22	19	12	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice012_frame020-image.png	22	20	12	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice012_frame021-image.png	22	21	12	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice012_frame022-image.png	22	22	12	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice012_frame023-image.png	22	23	12	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE
22_slice012_frame024-image.png	22	24	12	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice013_frame000-image.png	22	0	13	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice013_frame001-image.png	22	1	13	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
22_slice013_frame002-image.png	22	2	13	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice013_frame003-image.png	22	3	13	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice013_frame004-image.png	22	4	13	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
22_slice013_frame005-image.png	22	5	13	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice013_frame006-image.png	22	6	13	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice013_frame007-image.png	22	7	13	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice013_frame008-image.png	22	8	13	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
22_slice013_frame009-image.png	22	9	13	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
22_slice013_frame010-image.png	22	10	13	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice013_frame011-image.png	22	11	13	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice013_frame012-image.png	22	12	13	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
22_slice013_frame013-image.png	22	13	13	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice013_frame014-image.png	22	14	13	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice013_frame015-image.png	22	15	13	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice013_frame016-image.png	22	16	13	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice013_frame017-image.png	22	17	13	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE
22_slice013_frame018-image.png	22	18	13	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice013_frame019-image.png	22	19	13	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
22_slice013_frame020-image.png	22	20	13	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
